chr	start	end	peak.annotation	target.genes
5	534221	534865	TSS	ostta05g03270
5	538425	539577	TSS	ostta05g03290
5	541418	542212	TSS	ostta05g03310
5	544941	545331	internal.gene.body	ostta05g03320
5	545633	545829	TSS	ostta05g03330
5	547831	548886	TSS	ostta05g03350
5	551551	552560	TSS	ostta05g03380
5	554736	555497	TSS	ostta05g03400
5	556681	556873	internal.gene.body	ostta05g03405
5	560516	560719	TSS	ostta05g03410
5	561006	561234	internal.gene.body	ostta05g03420
5	561960	563472	gene.body	ostta05g03430
5	564152	564918	TSS	ostta05g03470
5	581310	582278	TSS	ostta05g03520
5	582946	583270	internal.gene.body	ostta05g03530
5	586880	587084	internal.gene.body	ostta05g03540
5	588247	589045	TSS	ostta05g03560
5	590965	592592	gene.body	ostta05g03580
5	593906	594186	internal.gene.body	ostta05g03600
5	596167	596848	TSS	ostta05g03620
5	598934	599157	internal.gene.body	ostta05g03630
5	605837	606671	TSS	ostta05g03670
5	608266	608862	TSS	ostta05g03690
5	612820	613073	internal.gene.body	ostta05g03710
5	613653	614099	TSS	ostta05g03720
5	615687	615906	TSS	ostta05g03730
5	616368	616572	internal.gene.body	ostta05g03740
5	619534	620414	TSS	ostta05g03760
5	626215	627090	TSS	ostta05g03790
5	628717	629629	TSS	ostta05g03810
5	630881	632329	gene.body	ostta05g03820
5	633415	633587	internal.gene.body	ostta05g03840
5	634821	635967	TSS	ostta05g03860
5	636677	637630	TSS	ostta05g03870
5	640577	641416	TSS	ostta05g03900
5	643571	644465	TSS	ostta05g03920
5	650755	651343	TSS	ostta05g03950
5	653262	654146	TSS	ostta05g03970
5	656596	657193	TSS	ostta05g03980
5	659408	659931	TSS	ostta05g04020
5	661378	661667	internal.gene.body	ostta05g04040
5	663198	663597	TSS	ostta05g04050
5	666738	666971	intergenic	
5	667426	667762	TSS	ostta05g04070
5	672158	673082	TSS	ostta05g04090
5	675318	675840	TSS	ostta05g04100
5	685184	685381	internal.gene.body	ostta05g04120
5	687510	687674	internal.gene.body	ostta05g04130
5	688120	688384	internal.gene.body	ostta05g04140
5	691145	692227	gene.body	ostta05g04160
5	693440	694233	TSS	ostta05g04180
5	695138	696317	TSS	ostta05g04200
5	700083	701583	gene.body	ostta05g04220
5	702739	703484	TSS	ostta05g04250
5	705796	706018	internal.gene.body	ostta05g04260
5	706314	706683	TSS	ostta05g04270
5	707644	708279	TSS	ostta05g04280
5	713079	713347	internal.gene.body	ostta05g04290
5	713696	713902	internal.gene.body	ostta05g04300
5	714801	715108	internal.gene.body	ostta05g04310
5	716042	716279	internal.gene.body	ostta05g04320
5	718360	719775	gene.body	ostta05g04340
5	720356	720634	internal.gene.body	ostta05g04360
5	723959	724301	TSS	ostta05g04370
5	726603	726995	TSS	ostta05g04380
5	729906	731657	gene.body	ostta05g04415
5	732260	733029	TSS	ostta05g04430
5	735951	736287	internal.gene.body	ostta05g04440
5	737022	737510	TSS	ostta05g04450
5	739007	739593	TSS	ostta05g04460
5	742519	744590	gene.body	ostta05g04480
5	745815	746838	TSS	ostta05g04510
5	747711	748122	internal.gene.body	ostta05g04520
5	748794	749331	TSS	ostta05g04530
5	753256	754611	TSS	ostta05g04560
5	760827	761165	internal.gene.body	ostta05g04590
5	763600	763947	internal.gene.body	ostta05g04600
5	766605	766831	internal.gene.body	ostta05g04620
5	767414	768247	gene.body	ostta05g04630
5	776712	777046	intergenic	
5	778591	778792	internal.gene.body	ostta05g04670
5	781411	783121	gene.body	ostta05g04690
5	785298	785858	TSS	ostta05g04710
5	787139	787940	TSS	ostta05g04730
5	792491	792735	TSS	ostta05g04770
5	795541	795908	TSS	ostta05g04780
5	796430	796661	internal.gene.body	ostta05g04790
5	797839	798083	internal.gene.body	ostta05g04800
5	798443	798870	TSS	ostta05g04810
5	799616	799848	internal.gene.body	ostta05g04820
5	803330	803679	TSS	ostta05g04850
5	807143	807686	TSS	ostta05g04870
5	809052	809246	TSS	ostta05g04880
5	810512	810952	TSS	ostta05g04890
5	812919	813962	gene.body	ostta05g04900
5	814317	815507	TSS	ostta05g04910
5	817453	817921	TSS	ostta05g04920
5	819506	819827	internal.gene.body	ostta05g04940
5	820192	820675	internal.gene.body	ostta05g04950
5	823177	823451	internal.gene.body	ostta05g04960
5	825860	826229	TSS	ostta05g04980
5	828491	828983	TSS	ostta05g04990
5	830916	831345	TSS	ostta05g05010
6	4798	5042	TES	ostta06g00030
6	5336	5750	TSS	ostta06g00040
6	14060	14465	intergenic	
6	18995	19404	intergenic	
6	22419	22752	TSS	ostta06g00080
6	26218	26899	TSS	ostta06g00120
6	29354	31254	gene.body	ostta06g00135,ostta06g00140
6	33080	34077	TSS	ostta06g00170
6	36412	37229	TSS	ostta06g00190
6	39087	39347	internal.gene.body	ostta06g00200
6	40660	42967	gene.body	ostta06g00220,ostta06g00230
6	43632	44052	internal.gene.body	ostta06g00250
6	44629	45570	TSS	ostta06g00270
6	47164	47618	gene.body	ostta06g00280
6	49922	50357	TSS	ostta06g00300
6	50661	51060	TSS	ostta06g00310
6	53376	54073	TSS	ostta06g00330
6	58537	58746	internal.gene.body	ostta06g00350
6	61825	62094	TSS	ostta06g00360
6	65134	65344	TSS	ostta06g00380
6	66991	67770	TSS	ostta06g00410
6	72966	74161	TSS	ostta06g00430
6	76907	77208	TSS	ostta06g00460
6	80308	81229	TSS	ostta06g00480
6	82972	83312	TSS	ostta06g00490
6	85817	86265	TSS	ostta06g00510
6	88592	88776	internal.gene.body	ostta06g00530
6	93936	94898	TSS	ostta06g00570
6	96300	96578	internal.gene.body	ostta06g00580
6	101094	101548	internal.gene.body	ostta06g00610
6	102739	104213	TSS	ostta06g00630
6	105916	106992	TSS	ostta06g00650
6	108817	109752	TSS	ostta06g00670
6	112103	112308	internal.gene.body	ostta06g00690
6	116218	116625	TSS	ostta06g00720
6	118804	119029	internal.gene.body	ostta06g00730
6	125059	125409	TSS	ostta06g00765
6	125935	126326	internal.gene.body	ostta06g00770
6	131544	131859	TSS	ostta06g00830
6	137690	137956	internal.gene.body	ostta06g00850
6	140986	141353	internal.gene.body	ostta06g00870
6	142616	142725	internal.gene.body	ostta06g00880
6	143584	144028	internal.gene.body	ostta06g00890
6	146799	147432	TSS	ostta06g00910
6	148649	149087	TSS	ostta06g00930
6	152273	152715	TSS	ostta06g00945
6	153151	154063	TSS	ostta06g00960
6	156181	156648	TSS	ostta06g00980
6	163785	164064	TSS	ostta06g00990
6	164454	164684	gene.body	ostta06g01000
6	167886	169365	TSS	ostta06g01020
6	170856	171856	TSS	ostta06g01030
6	174407	175433	TSS	ostta06g01060
6	177168	178016	TSS	ostta06g01070
6	178405	178864	TSS	ostta06g01080
6	181536	182333	TSS	ostta06g01090
6	187152	187665	TSS	ostta06g01120
6	189139	190202	TSS	ostta06g01140
6	190678	191630	TSS	ostta06g01150
6	191990	193283	TSS	ostta06g01180
6	195901	196590	TSS	ostta06g01190
6	197721	198092	TSS	ostta06g01210
6	198518	199071	TSS	ostta06g01220
6	201691	202537	TSS	ostta06g01250
6	202868	203146	TSS	ostta06g01260
6	206484	206752	internal.gene.body	ostta06g01280
6	214130	214961	TSS	ostta06g01300
6	219644	220592	TSS	ostta06g01320
6	224963	225301	internal.gene.body	ostta06g01350
6	229990	230735	TSS	ostta06g01370
6	236910	237693	TSS	ostta06g01390
6	238674	239057	TSS	ostta06g01400
6	240255	240730	TSS	ostta06g01410
6	241955	242250	internal.gene.body	ostta06g01420
6	243503	244422	TSS	ostta06g01440
6	246875	247999	TSS	ostta06g01470
6	249257	250066	TSS	ostta06g01490
6	250353	250861	TSS	ostta06g01500
6	259456	260244	TSS	ostta06g01520
6	261942	263237	gene.body	ostta06g01540
6	266039	266875	TSS	ostta06g01570
6	269091	269338	TSS	ostta06g01580
6	271516	271883	TSS	ostta06g01600
6	274456	274645	TSS	ostta06g01610
6	279139	280423	TSS	ostta06g01650
6	280892	281397	TSS	ostta06g01660
6	283484	283760	internal.gene.body	ostta06g01670
6	284729	285086	internal.gene.body	ostta06g01680
6	285732	285983	TSS	ostta06g01690
6	288104	289078	TSS	ostta06g01710
6	290836	291108	internal.gene.body	ostta06g01720
6	291537	291750	internal.gene.body	ostta06g01730
6	294461	295313	TSS	ostta06g01750
6	297826	298711	TSS	ostta06g01780
6	300128	301042	gene.body	ostta06g01800
6	302947	303231	internal.gene.body	ostta06g01820
6	305588	306664	TSS	ostta06g01840
6	308358	308880	TSS	ostta06g01850
6	309821	310690	TSS	ostta06g01860
6	311748	312293	TSS	ostta06g01870
6	312855	313238	TSS	ostta06g01880
6	314638	315498	TSS	ostta06g01900
6	316758	317497	TSS	ostta06g01920
6	319067	320074	TSS	ostta06g01940
6	323758	324558	TSS	ostta06g01960
6	328817	329705	TSS	ostta06g01980
6	331381	332367	TSS	ostta06g02000
6	336770	337504	TSS	ostta06g02040
6	338869	339134	internal.gene.body	ostta06g02050
6	344256	344456	internal.gene.body	ostta06g02060
6	344863	345228	TSS	ostta06g02070
6	349026	349907	TSS	ostta06g02090
6	352376	352688	internal.gene.body	ostta06g02110
6	357661	358089	TSS	ostta06g02130
6	358712	358987	internal.gene.body	ostta06g02140
6	360344	361044	TSS	ostta06g02160
6	362228	362671	TSS	ostta06g02170
6	363419	364699	TSS	ostta06g02190
6	366004	366238	internal.gene.body	ostta06g02210
6	368855	369688	TSS	ostta06g02230
6	372818	373678	TSS	ostta06g02250
6	374650	375563	gene.body	ostta06g02260
6	376544	377320	TSS	ostta06g02280
6	378240	378657	TSS	ostta06g02290
6	379030	379791	TSS	ostta06g02310
6	383486	384280	TSS	ostta06g02330
6	385879	387119	TSS	ostta06g02350
6	388594	389012	internal.gene.body	ostta06g02360
6	389361	389630	internal.gene.body	ostta06g02370
6	391343	392069	TSS	ostta06g02390
6	395044	395270	TES	ostta06g02400
6	396748	397081	TSS	ostta06g02410
6	397702	398129	internal.gene.body	ostta06g02420
6	400441	401384	TSS	ostta06g02440
6	408527	409347	TSS	ostta06g02460
6	411090	411246	internal.gene.body	ostta06g02470
6	411342	412027	TSS	ostta06g02480
6	414000	414307	TSS	ostta06g02490
6	416278	416982	TSS	ostta06g02520
6	418090	418614	TSS	ostta06g02530
6	421569	422063	TSS	ostta06g02540
6	423262	423605	TSS	ostta06g02560
6	430367	431137	TSS	ostta06g02580
6	433285	434149	TSS	ostta06g02600
6	436351	436598	internal.gene.body	ostta06g02610
6	437613	438570	gene.body	ostta06g02630
6	443648	444938	gene.body	ostta06g02660
6	446170	446521	internal.gene.body	ostta06g02670
6	447038	447238	internal.gene.body	ostta06g02680
6	452196	452560	internal.gene.body	ostta06g02690
6	452911	453208	internal.gene.body	ostta06g02700
6	459956	460217	TSS	ostta06g02720
6	460609	460902	internal.gene.body	ostta06g02730
6	462800	463000	internal.gene.body	ostta06g02740
6	464143	464374	internal.gene.body	ostta06g02750
6	464992	465485	TSS	ostta06g02770
6	471084	471394	TSS	ostta06g02790
6	476027	476238	internal.gene.body	ostta06g02800
6	477306	477554	TSS	ostta06g02810
6	479649	479897	TSS	ostta06g02820
6	481171	481630	intergenic	
6	483332	484494	TSS	ostta06g02850
6	485509	488123	gene.body	ostta06g02870,ostta06g02880
6	489545	491172	gene.body	ostta06g02910
6	492539	492920	internal.gene.body	ostta06g02930
6	493573	493786	internal.gene.body	ostta06g02940
6	496959	497454	TSS	ostta06g02960
6	498027	499623	gene.body	ostta06g02980
6	500692	501386	TSS	ostta06g03010
6	504450	505891	TSS	ostta06g03030
6	509387	509769	TSS	ostta06g03040
6	516702	517943	TSS	ostta06g03060
6	518558	518948	internal.gene.body	ostta06g03070
6	521295	521626	TSS	ostta06g03080
6	523425	523928	TSS	ostta06g03110
6	524676	525084	internal.gene.body	ostta06g03120
6	528025	528413	internal.gene.body	ostta06g03140
6	531025	531376	TSS	ostta06g03160
6	539565	540516	TSS	ostta06g03200
6	543262	543783	TSS	ostta06g03220
6	544793	545163	TSS	ostta06g03230
6	546953	547718	TSS	ostta06g03250
6	549862	550130	internal.gene.body	ostta06g03260
6	551616	552939	TSS	ostta06g03280
6	555806	556750	TSS	ostta06g03300
6	557572	558443	TSS	ostta06g03320
6	563015	563251	TSS	ostta06g03325
6	565837	567116	TSS	ostta06g03340
6	568716	569254	TSS	ostta06g03350
6	572814	573159	internal.gene.body	ostta06g03370
6	579243	579510	TSS	ostta06g03390
6	580227	580560	internal.gene.body	ostta06g03400
6	581618	581995	TSS	ostta06g03410
6	583197	583782	TSS	ostta06g03425
6	592727	592951	TSS	ostta06g03450
6	596234	597260	TSS	ostta06g03480
6	599462	600033	TSS	ostta06g03490
6	600477	601144	gene.body	ostta06g03500
6	603291	604059	TSS	ostta06g03530
6	604567	604958	internal.gene.body	ostta06g03540
6	607048	607821	TSS	ostta06g03550
6	608691	609632	TSS	ostta06g03570
6	612463	613051	TSS	ostta06g03580
6	615791	616182	TSS	ostta06g03620
6	622892	624372	TSS	ostta06g03640
6	625270	625660	TSS	ostta06g03650
6	627007	627251	TSS	ostta06g03660
6	630749	631185	TSS	ostta06g03670
6	631535	632009	TSS	ostta06g03680
6	632889	633642	gene.body	ostta06g03700
6	638266	638568	internal.gene.body	ostta06g03730
6	642116	643279	TSS	ostta06g03750
6	644669	645226	TSS	ostta06g03760
6	645909	646749	TSS	ostta06g03780
6	648462	648837	intergenic	
6	652344	653606	TSS	ostta06g03820
6	657786	658143	internal.gene.body	ostta06g03830
6	659046	659846	TSS	ostta06g03840
6	660774	661180	TSS	ostta06g03850
6	662215	662596	TSS	ostta06g03870
6	664226	664434	internal.gene.body	ostta06g03880
6	667277	667678	TSS	ostta06g03890
6	668399	668906	TSS	ostta06g03900
6	672387	672841	TSS	ostta06g03920
6	673521	673820	internal.gene.body	ostta06g03930
6	677463	678016	TSS	ostta06g03960
6	685859	686572	TSS	ostta06g04020
6	688710	689778	TSS	ostta06g04040
6	691020	692365	TSS	ostta06g04060
6	693279	693658	TSS	ostta06g04070
6	695834	696211	TSS	ostta06g04080
6	696717	697539	TSS	ostta06g04100
6	699738	700559	TSS	ostta06g04120
6	701644	701708	internal.gene.body	ostta06g04130
6	704114	705112	TSS	ostta06g04160
6	706114	706489	TSS	ostta06g04170
6	708341	708635	internal.gene.body	ostta06g04180
6	711059	711355	internal.gene.body	ostta06g04190
6	711649	711967	internal.gene.body	ostta06g04200
6	715522	715987	TSS	ostta06g04220
6	717679	717938	internal.gene.body	ostta06g04230
6	718253	718911	TSS	ostta06g04240
6	719835	720317	TSS	ostta06g04250
6	720705	720978	TSS	ostta06g04260
6	736070	736912	TSS	ostta06g04310
6	740027	740591	TSS	ostta06g04340
6	743423	743724	internal.gene.body	ostta06g04347
6	745570	746527	TSS	ostta06g04370
6	748026	748600	TSS	ostta06g04390
6	749736	750128	TSS	ostta06g04400
6	757476	758489	TSS	ostta06g04440
6	777801	778381	TSS	ostta06g04490
6	779436	779637	TSS	ostta06g04500
6	780450	781331	TSS	ostta06g04520
6	782161	782568	TSS	ostta06g04530
6	785166	785740	TSS	ostta06g04570
6	789638	790449	TSS	ostta06g04600
6	791833	792575	TSS	ostta06g04620
7	1839	2735	TSS	ostta07g00015
7	3855	4084	internal.gene.body	ostta07g00020
7	9352	11304	gene.body	ostta07g00040
7	11850	12363	TSS	ostta07g00060
7	14707	14932	internal.gene.body	ostta07g00080
7	20356	20662	TSS	ostta07g00090
7	22581	22815	internal.gene.body	ostta07g00110
7	23126	23496	internal.gene.body	ostta07g00120
7	27588	27995	TSS	ostta07g00130
7	30509	31386	TSS	ostta07g00150
7	34704	35760	TSS	ostta07g00170
7	38347	38822	TSS	ostta07g00200
7	39592	39973	internal.gene.body	ostta07g00210
7	40440	41272	TSS	ostta07g00220
7	42358	42735	TSS	ostta07g00230
7	43429	43863	internal.gene.body	ostta07g00240
7	44198	44554	TSS	ostta07g00250
7	51276	51660	internal.gene.body	ostta07g00270
7	56087	56339	intergenic	
7	57727	58647	TSS	ostta07g00335
7	59162	59501	TSS	ostta07g00340
7	62684	62918	TSS	ostta07g00360
7	65599	65958	internal.gene.body	ostta07g00370
7	67834	68256	TSS	ostta07g00380
7	69552	69923	TSS	ostta07g00385
7	72025	72425	TSS	ostta07g00390
7	73827	74147	internal.gene.body	ostta07g00400
7	76289	76695	TSS	ostta07g00420
7	77013	77405	internal.gene.body	ostta07g00430
7	81517	82406	TSS	ostta07g00450
7	84276	85850	gene.body	ostta07g00470
7	86895	87548	TSS	ostta07g00490
7	90345	91717	gene.body	ostta07g00520
7	92728	93227	TSS	ostta07g00540
7	93545	94174	TSS	ostta07g00560
7	95582	96389	TSS	ostta07g00570
7	98948	99295	TSS	ostta07g00600
7	100392	101028	TSS	ostta07g00620
7	101862	102356	internal.gene.body	ostta07g00630
7	103225	103976	TSS	ostta07g00650
7	110905	112005	TSS	ostta07g00710
7	115755	116101	internal.gene.body	ostta07g00740
7	116743	117130	TES	ostta07g00750
7	117597	117924	internal.gene.body	ostta07g00760
7	118906	120072	TSS	ostta07g00780
7	120925	121361	TSS	ostta07g00790
7	122922	123324	TSS	ostta07g00800
7	125072	126297	TSS	ostta07g00830
7	127482	129827	gene.body	ostta07g00850,ostta07g00860
7	131111	131490	TSS	ostta07g00880
7	131837	132115	internal.gene.body	ostta07g00890
7	133786	134723	TSS	ostta07g00910
7	135373	135712	TSS	ostta07g00920
7	137302	137594	TSS	ostta07g00930
7	138229	138786	TSS	ostta07g00940
7	139130	139850	TSS	ostta07g00950
7	140712	142812	gene.body	ostta07g00970
7	143867	144674	TSS	ostta07g01000
7	146046	146894	TSS	ostta07g01010
7	147436	148242	gene.body	ostta07g01030
7	149696	149977	internal.gene.body	ostta07g01050
7	152305	152811	TSS	ostta07g01060
7	155792	156002	internal.gene.body	ostta07g01090
7	157797	158038	internal.gene.body	ostta07g01100
7	158329	158673	TSS	ostta07g01110
7	161833	162699	TSS	ostta07g01130
7	163201	163622	TSS	ostta07g01150
7	165905	166575	TSS	ostta07g01170
7	168538	168871	internal.gene.body	ostta07g01190
7	169641	171378	gene.body	ostta07g01205
7	172574	173455	TSS	ostta07g01220
7	180679	181554	TSS	ostta07g01270
7	183343	183910	TSS	ostta07g01285
7	184451	184937	internal.gene.body	ostta07g01290
7	190660	191035	internal.gene.body	ostta07g01330
7	191513	192697	TSS	ostta07g01350
7	194109	195492	gene.body	ostta07g01370
7	198398	199445	TSS	ostta07g01400
7	200648	201370	TSS	ostta07g01420
7	203606	204588	TSS	ostta07g01435
7	204918	205343	TSS	ostta07g01440
7	206808	207247	TSS	ostta07g01460
7	210951	212200	TSS	ostta07g01490
7	213180	213670	TSS	ostta07g01500
7	213967	214818	TSS	ostta07g01520
7	217545	218962	gene.body	ostta07g01530
7	219415	219639	TES	ostta07g01540
7	219963	220317	TSS	ostta07g01550
7	221711	221921	TSS	ostta07g01560
7	225046	225393	internal.gene.body	ostta07g01575
7	229411	229936	TSS	ostta07g01590
7	232502	232929	TSS	ostta07g01600
7	233267	233507	TSS	ostta07g01610
7	236474	237319	TSS	ostta07g01630
7	252141	252540	TSS	ostta07g01650
7	255102	255335	TSS	ostta07g01660
7	255723	256146	internal.gene.body	ostta07g01670
7	257048	257277	internal.gene.body	ostta07g01680
7	258969	259243	internal.gene.body	ostta07g01690
7	262996	263764	TSS	ostta07g01710
7	265477	266120	TSS	ostta07g01730
7	267918	268122	internal.gene.body	ostta07g01740
7	269471	271536	gene.body	ostta07g01760
7	276253	276469	TSS	ostta07g01800
7	276817	277187	internal.gene.body	ostta07g01810
7	280682	281592	TSS	ostta07g01830
7	282652	282948	TSS	ostta07g01840
7	286030	286251	internal.gene.body	ostta07g01850
7	286734	287018	internal.gene.body	ostta07g01860
7	287849	288507	TSS	ostta07g01870
7	291268	291508	TSS	ostta07g01880
7	293327	294486	TSS	ostta07g01900
7	303254	303519	intergenic	
7	303986	304497	TSS	ostta07g01940
7	305072	305912	TSS	ostta07g01950
7	309070	309528	TSS	ostta07g01960
7	310686	311017	internal.gene.body	ostta07g01970
7	316924	317327	TSS	ostta07g01990
7	320304	321258	TSS	ostta07g02020
7	321983	322195	internal.gene.body	ostta07g02030
7	325690	326144	internal.gene.body	ostta07g02050
7	327333	327666	TSS	ostta07g02060
7	328186	328634	TSS	ostta07g02070
7	329430	329681	internal.gene.body	ostta07g02080
7	330879	331485	TSS	ostta07g02100
7	333562	333931	internal.gene.body	ostta07g02110
7	336265	337475	TSS	ostta07g02130
7	339228	340935	gene.body	ostta07g02150
7	341564	341910	internal.gene.body	ostta07g02170
7	342659	343640	TSS	ostta07g02180
7	346681	347232	TSS	ostta07g02200
7	349267	350098	TSS	ostta07g02230
7	358919	359228	internal.gene.body	ostta07g02250
7	363947	364333	TSS	ostta07g02270
7	366618	367319	TSS	ostta07g02290
7	369063	369267	internal.gene.body	ostta07g02300
7	371906	372741	TSS	ostta07g02310
7	378226	378494	internal.gene.body	ostta07g02330
7	378930	379217	internal.gene.body	ostta07g02340
7	380690	381064	TSS	ostta07g02350
7	381359	381661	internal.gene.body	ostta07g02360
7	383348	383611	internal.gene.body	ostta07g02370
7	394415	394656	TSS	ostta07g02470
7	396159	397000	TSS	ostta07g02490
7	397777	398617	TSS	ostta07g02500
7	400009	400449	TSS	ostta07g02510
7	403557	404599	TSS	ostta07g02530
7	408036	408962	TSS	ostta07g02550
7	410367	410765	TSS	ostta07g02560
7	413912	414586	TSS	ostta07g02580
7	416233	416470	internal.gene.body	ostta07g02590
7	418882	420259	gene.body	ostta07g02610
7	421707	422031	internal.gene.body	ostta07g02630
7	423364	423556	internal.gene.body	ostta07g02640
7	424300	424496	TSS	ostta07g02650
7	426126	426327	internal.gene.body	ostta07g02660
7	426931	427147	TSS	ostta07g02670
7	430716	431507	TSS	ostta07g02690
7	432061	432974	TSS	ostta07g02710
7	434389	435342	TSS	ostta07g02725
7	436759	436998	internal.gene.body	ostta07g02730
7	439045	439901	TSS	ostta07g02740
7	445360	445696	TSS	ostta07g02760
7	447633	448224	TSS	ostta07g02770
7	450363	451995	gene.body	ostta07g02790
7	455009	455898	TSS	ostta07g02820
7	457798	458930	TSS	ostta07g02840
7	459560	459968	TSS	ostta07g02850
7	460339	460674	internal.gene.body	ostta07g02855
7	462139	462802	TSS	ostta07g02870
7	467361	467788	TSS	ostta07g02890
7	468237	468588	internal.gene.body	ostta07g02900
7	473838	475060	gene.body	ostta07g02940
7	477242	477642	internal.gene.body	ostta07g02970
7	481199	482552	gene.body	ostta07g02990
7	484785	485717	TSS	ostta07g03020
7	486325	486717	gene.body	ostta07g03030
7	491112	491360	TSS	ostta07g03050
7	491826	492046	internal.gene.body	ostta07g03060
7	495365	496113	TSS	ostta07g03070
7	498923	499799	TSS	ostta07g03100
7	502461	502811	TSS	ostta07g03110
7	504184	504832	TSS	ostta07g03130
7	505911	506447	TSS	ostta07g03140
7	509490	510148	TSS	ostta07g03170
7	512097	512422	internal.gene.body	ostta07g03200
7	512757	513099	TSS	ostta07g03210
7	518304	518738	intergenic	
7	519282	519625	internal.gene.body	ostta07g03230
7	521909	522463	TSS	ostta07g03260
7	523776	524473	TSS	ostta07g03280
7	525156	525578	TSS	ostta07g03290
7	527501	527925	TSS	ostta07g03310
7	529105	529374	internal.gene.body	ostta07g03320
7	531833	532194	TSS	ostta07g03330
7	533583	533846	internal.gene.body	ostta07g03350
7	535586	536246	TSS	ostta07g03370
7	537971	539173	TSS	ostta07g03400
7	540860	541683	TSS	ostta07g03410
7	542106	542478	TSS	ostta07g03420
7	547983	549141	TSS	ostta07g03440
7	551825	552551	TSS	ostta07g03450
7	556688	556953	internal.gene.body	ostta07g03490
7	557311	557519	TSS	ostta07g03500
7	566100	567112	TSS	ostta07g03520
7	568109	568375	TSS	ostta07g03530
7	570897	571359	TSS	ostta07g03540
7	574721	575242	TSS	ostta07g03550
7	577036	577932	TSS	ostta07g03565
7	580266	580999	TSS	ostta07g03580
7	589296	589588	internal.gene.body	ostta07g03610
7	593492	593851	TSS	ostta07g03620
7	594147	594241	internal.gene.body	ostta07g03630
7	594699	594955	internal.gene.body	ostta07g03630
7	599237	601492	gene.body	ostta07g03650
7	602335	602691	TSS	ostta07g03660
7	603387	604078	TSS	ostta07g03670
7	605736	606024	TSS	ostta07g03680
7	607233	607698	internal.gene.body	ostta07g03690
7	608701	608992	TSS	ostta07g03700
7	609392	610379	TSS	ostta07g03720
7	611197	611490	internal.gene.body	ostta07g03730
7	612141	612610	TSS	ostta07g03740
7	615322	618675	gene.body	ostta07g03770,ostta07g03780
7	619565	620367	TSS	ostta07g03810
7	622867	624161	TSS	ostta07g03830
7	627587	628691	TSS	ostta07g03850
7	629191	629910	gene.body	ostta07g03860
7	630686	630991	internal.gene.body	ostta07g03880
7	631944	632374	TSS	ostta07g03890
7	633309	633604	internal.gene.body	ostta07g03900
7	639864	640252	internal.gene.body	ostta07g03920
7	640719	642181	gene.body	ostta07g03940
7	646419	647006	TSS	ostta07g03960
7	649070	649526	TSS	ostta07g03980
7	652198	652424	internal.gene.body	ostta07g03990
7	653712	654772	TSS	ostta07g04010
7	657082	657503	TSS	ostta07g04020
7	661879	662328	TSS	ostta07g04050
7	663697	664025	internal.gene.body	ostta07g04060
7	664573	665436	TSS	ostta07g04080
7	666393	666956	TSS	ostta07g04090
7	668598	669137	internal.gene.body	ostta07g04100
7	670333	670654	TSS	ostta07g04110
7	671242	671467	internal.gene.body	ostta07g04120
7	674293	674703	TSS	ostta07g04140
7	679459	681754	gene.body	ostta07g04180
7	682084	682395	TSS	ostta07g04200
7	685930	686672	TSS	ostta07g04220
7	689237	689607	TSS	ostta07g04240
7	690408	690992	TSS	ostta07g04250
7	693905	694792	TSS	ostta07g04280
7	698546	698830	internal.gene.body	ostta07g04290
7	700148	700899	TSS	ostta07g04300
7	701736	702027	TSS	ostta07g04320
7	702445	702759	internal.gene.body	ostta07g04330
7	706059	706673	TSS	ostta07g04340
7	706976	707288	TSS	ostta07g04350
7	708864	709244	TSS	ostta07g04360
7	710163	710997	TSS	ostta07g04370
7	714695	715019	internal.gene.body	ostta07g04390
7	715442	716504	TSS	ostta07g04410
7	719885	720185	internal.gene.body	ostta07g04420
7	720781	721134	TSS	ostta07g04430
7	725544	726871	TSS	ostta07g04450
7	727595	727879	internal.gene.body	ostta07g04460
7	728807	729171	TSS	ostta07g04470
7	729487	729883	TSS	ostta07g04480
7	730373	730644	internal.gene.body	ostta07g04490
7	731011	731385	TSS	ostta07g04500
7	733218	733775	TSS	ostta07g04510
7	736676	738114	TSS	ostta07g04540
7	741794	742046	internal.gene.body	ostta07g04560
7	742798	743693	TSS	ostta07g04580
7	746010	746943	TSS	ostta07g04600
7	749118	750942	TSS	ostta07g04620
7	753735	754997	TSS	ostta07g04640
7	755727	756274	TSS	ostta07g04650
7	759566	760923	gene.body	ostta07g04680
7	762457	763089	TSS	ostta07g04710
7	764566	765008	internal.gene.body	ostta07g04720
7	766305	767471	TSS	ostta07g04750
8	2057	2398	internal.gene.body	ostta08g00010
8	12767	13692	TSS	ostta08g00050
8	15993	16215	TSS	ostta08g00070
8	17622	17877	TSS	ostta08g00080
8	21019	21254	internal.gene.body	ostta08g00100
8	24461	24876	internal.gene.body	ostta08g00120
8	25583	26398	TSS	ostta08g00140
8	27558	27790	internal.gene.body	ostta08g00150
8	32349	33394	TSS	ostta08g00170
8	34142	34395	TSS	ostta08g00190
8	35621	36334	TSS	ostta08g00200
8	36796	37663	TSS	ostta08g00220
8	37979	38576	TSS	ostta08g00230
8	43777	44684	TSS	ostta08g00260
8	45744	47328	gene.body	ostta08g00280,ostta08g00290
8	48318	49702	TSS	ostta08g00310
8	50882	52078	TSS	ostta08g00330
8	53152	53401	intergenic	
8	56105	56315	TSS	ostta08g00360
8	64759	65015	TSS	ostta08g00400
