Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ostta04g03455	-	4	-	602622	605108	21.381584	16.015453	16.743719
ostta04g03460	-	4	-	605275	609102	160.556488	120.261658	125.730301
ostta04g03470	-	4	+	610036	610869	212.044357	158.827621	166.049957
ostta04g03480	-	4	-	610963	611721	36.718052	27.502930	28.753565
ostta04g03490	-	4	+	611938	615686	29.154480	21.837587	22.830603
ostta04g03500	-	4	-	615836	616645	546.601257	409.420868	428.038361
ostta04g03510	-	4	+	617151	618622	753.555542	564.435852	590.102295
ostta04g03520	-	4	-	618710	619659	380.757965	285.199219	298.167999
ostta04g03530	-	4	-	619856	622507	33.573906	25.147871	26.291412
ostta04g03540	-	4	+	622687	624636	3.256923	2.439534	2.550466
ostta04g03550	-	4	+	624711	626651	72.873260	54.584278	57.066376
ostta04g03560	-	4	+	627026	628483	100.857338	75.545197	78.980438
ostta04g03570	-	4	+	628562	629107	58.952381	44.157116	46.165062
ostta04g03580	-	4	-	629174	630109	52.607906	39.404911	41.196762
ostta04g03590	-	4	-	630296	630958	120.315231	90.119743	94.217735
ostta04g03600	-	4	+	631193	632137	78.199562	58.573837	61.237347
ostta04g03610	-	4	+	632167	632772	88.749176	66.475815	69.498657
ostta04g03620	-	4	-	632899	634373	107.022110	80.162796	83.808022
ostta04g03630	-	4	+	635165	636898	0.145329	0.108856	0.113806
ostta04g03640	-	4	-	636929	637273	50.759418	38.020340	39.749229
ostta04g03650	-	4	+	637452	637880	175.603729	131.532501	137.513641
ostta04g03660	-	4	-	637970	639406	85.722336	64.208618	67.128365
ostta04g03670	-	4	+	639792	640709	71.800652	53.780857	56.226418
ostta04g03680	-	4	-	640740	641582	59.486359	44.557079	46.583214
ostta04g03690	-	4	+	641766	642350	0.478632	0.358510	0.374812
ostta04g03700	-	4	-	642456	643670	15.771194	11.813101	12.350275
ostta04g03710	-	4	+	643876	646413	40.719128	30.499857	31.886770
ostta04g03720	-	4	-	646478	647990	77.676514	58.182056	60.827755
ostta04g03730	-	4	+	648010	648732	90.789764	68.004280	71.096619
ostta04g03740	-	4	-	648861	650540	99.764282	74.726463	78.124481
ostta04g03750	-	4	+	650813	651430	123.500000	92.505234	96.711700
ostta04g03760	-	4	-	651572	652576	215.919403	161.730164	169.084473
ostta04g03770	-	4	+	653032	653508	30.811321	23.078609	24.128059
ostta04g03780	-	4	+	653647	654588	37.697453	28.236532	29.520523
ostta04g03790	-	4	-	654709	655179	54.821655	41.063076	42.930328
ostta04g03800	-	4	+	655380	657776	74.911552	56.111019	58.662540
ostta04g03810	-	4	-	657870	658889	1051.782349	787.816772	823.640930
ostta04g03820	-	4	+	659077	660114	70.393066	52.726536	55.124153
ostta04g03830	-	4	+	660335	661021	7.845706	5.876671	6.143899
ostta04g03840	-	4	-	661213	662427	99.651031	74.641640	78.035797
ostta04g03850	-	4	+	662512	664890	34.279530	25.676405	26.843979
ostta04g03860	-	4	+	665011	665468	86.531677	64.814842	67.762154
ostta04g03870	-	4	-	665518	666807	34.924030	26.159155	27.348684
ostta04g03880	-	4	+	666927	668223	48.283245	36.165611	37.810158
ostta04g03890	-	4	+	668327	670531	16.912926	12.668292	13.244355
ostta04g03900	-	4	-	670653	671999	139.169266	104.241989	108.982155
ostta04g03910	-	4	-	672358	672855	68.955826	51.649998	53.998665
ostta04g03920	-	4	+	672988	674718	44.053726	32.997570	34.498066
ostta04g03930	-	4	-	674754	675995	76.661827	57.422024	60.033161
ostta04g03940	-	4	+	676495	678627	178.516174	133.714020	139.794357
ostta04g03950	-	4	+	678791	680611	123.047775	92.166504	96.357567
ostta04g03960	-	4	+	680816	682781	193.988953	145.303589	151.910950
ostta04g03970	-	4	+	683351	683569	182.812790	136.932297	143.158997
ostta04g03980	-	4	-	683637	684260	90.658653	67.906067	70.993950
ostta04g03990	-	4	+	684317	684850	42.863297	32.105904	33.565849
ostta04g04000	-	4	-	684921	688244	71.769257	53.757343	56.201836
ostta04g04010	-	4	+	688629	690989	72.026680	53.950157	56.403423
ostta04g04020	-	4	-	691055	692121	396.831543	297.238831	310.755096
ostta04g04030	-	4	+	692207	692389	84.387978	63.209148	66.083435
ostta04g04040	-	4	-	692484	694663	627.633545	470.116486	491.493988
ostta04g04050	-	4	+	695145	698660	38.314278	28.698553	30.003553
ostta04g04060	-	4	-	698706	699311	34.468647	25.818058	26.992077
ostta04g04065	-	4	-	699375	699818	216.126144	161.885010	169.246368
ostta04g04070	-	4	+	700108	700707	71.834999	53.806587	56.253319
ostta04g04080	-	4	-	700895	702361	83.291069	62.387527	65.224464
ostta04g04090	-	4	+	702767	704095	49.513168	37.086861	38.773300
ostta04g04100	-	4	+	704409	705994	57.429581	43.016491	44.972569
ostta04g04110	-	4	-	706020	708713	46.920200	35.144650	36.742771
ostta04g04120	-	4	+	708798	710051	45.929028	34.402229	35.966595
ostta04g04130	-	4	-	710155	710665	85.457069	64.009926	66.920639
ostta04g04140	-	4	+	710679	712067	102.123291	76.493431	79.971794
ostta04g04150	-	4	+	712660	712854	840.610229	629.642456	658.274048
ostta04g04160	-	4	+	713066	713633	74.733727	55.977818	58.523285
ostta04g04170	-	4	-	713813	714544	2678.333252	2006.152588	2097.377686
ostta04g04180	-	4	-	714768	716204	35.192764	26.360443	27.559126
ostta04g04190	-	4	+	716385	716897	54.680313	40.957207	42.819645
ostta04g04200	-	4	+	717038	717862	56.049698	41.982918	43.891994
ostta04g04210	-	4	-	717969	718640	30.617559	22.933477	23.976326
ostta04g04220	-	4	-	718792	719859	93.550560	70.072197	73.258575
ostta04g04230	-	4	-	720002	720534	127.781021	95.711845	100.064133
ostta04g04240	-	4	-	720689	722890	36.327431	27.210344	28.447674
ostta04g04250	-	4	+	723246	724076	212.110764	158.877380	166.101974
ostta04g04260	-	4	-	724264	729486	39.640438	29.691885	31.042059
ostta04g04265	-	4	+	729754	730318	93.714912	70.195305	73.387276
ostta04g04270	-	4	+	730499	731401	120.336655	90.135788	94.234512
ostta04g04280	-	4	+	731537	733336	74.424446	55.746159	58.281094
ostta04g04290	-	4	-	733384	734421	20.420038	15.295226	15.990742
ostta04g04300	-	4	+	734679	735299	78.502419	58.800686	61.474510
ostta04g04310	-	4	-	735357	735962	74.363037	55.700161	58.233006
ostta04g04320	-	4	-	736071	736655	53.017094	39.711403	41.517193
ostta04g04330	-	4	+	737425	739890	85.197487	63.815495	66.717361
ostta04g04340	-	4	-	739944	740558	150.282928	112.566452	117.685165
ostta04g04350	-	4	+	740858	742283	336.196686	251.821487	263.272491
ostta04g04360	-	4	+	742345	743193	43.607773	32.663540	34.148842
ostta04g04370	-	4	-	743277	744314	144.734100	108.410210	113.339920
ostta04g04380	-	4	+	744674	745110	65.815926	49.298119	51.539837
ostta04g04390	-	4	-	745273	746517	182.661041	136.818634	143.040161
ostta04g04400	-	4	+	746667	746972	57.009804	42.702065	44.643848
ostta04g04410	-	4	-	747075	748010	14.231837	10.660076	11.144819
ostta04g04420	-	4	+	748106	749314	120.441689	90.214470	94.316765
ostta04g04430	-	4	+	749536	750777	23.733496	17.777105	18.585480
ostta04g04440	-	4	-	750820	751668	38.934040	29.162773	30.488884
ostta04g04450	-	4	+	751807	752199	0.508906	0.381186	0.398520
ostta04g04460	-	4	-	752256	753113	72.657341	54.422543	56.897289
ostta04g04470	-	4	+	753442	754464	59.426197	44.512016	46.536102
ostta04g04480	-	4	-	754511	756979	25.006075	18.730307	19.582024
ostta04g04490	-	4	-	757217	758005	21.160963	15.850200	16.570953
ostta04g04500	-	4	+	758343	759401	51.060436	38.245811	39.984951
ostta04g04510	-	4	-	759459	760535	28.804085	21.575130	22.556210
ostta04g04520	-	4	-	760699	762150	37.858128	28.356882	29.646347
ostta04g04530	-	4	-	762305	763306	54.941113	41.152554	43.023872
ostta04g04540	-	4	+	763554	764438	42.150284	31.571838	33.007496
ostta04g04550	-	4	+	764527	765999	34.162254	25.588560	26.752144
ostta04g04560	-	4	+	766157	767554	169.354919	126.851952	132.620255
ostta04g04570	-	4	-	767614	768276	147.630463	110.579674	115.608040
ostta04g04580	-	4	+	769084	770766	32.558224	24.387093	25.496042
ostta04g04590	-	4	-	771222	774200	17.360020	13.003180	13.594470
ostta04g04600	-	4	-	774420	777563	31.253181	23.409578	24.474075
ostta04g04630	-	4	+	777724	778458	117.760544	88.206207	92.217186
ostta04g04640	-	4	+	778634	780536	35.248142	26.401922	27.602493
ostta04g04650	-	4	-	780598	781962	30.479853	22.830332	23.868488
ostta04g04660	-	4	-	782098	783576	141.577423	106.045769	110.867966
ostta04g04670	-	4	-	784164	784514	38.025642	28.482355	29.777529
ostta04g04680	-	4	+	784714	789165	12.034367	9.014104	9.424001
ostta04g04690	-	4	-	789207	790088	72.654198	54.420193	56.894829
ostta04g04700	-	4	+	790199	790616	261.357788	195.764877	204.666855
ostta04g04710	-	4	+	790712	791128	31.482014	23.580980	24.653273
ostta04g04720	-	4	-	791236	792429	38.384422	28.751093	30.058485
ostta04g04730	-	4	+	792491	793171	119.830742	89.756844	93.838341
ostta04g04740	-	4	-	793398	796949	122.306587	91.611328	95.777145
ostta04g04750	-	4	-	797368	798522	313.797394	235.043716	245.731827
ostta04g04760	-	4	+	798753	800271	144.995636	108.606110	113.544731
ostta04g04770	-	4	-	800387	801205	26.746031	20.033585	20.944567
ostta04g04780	-	4	+	803178	803717	91.505554	68.540428	71.657143
ostta04g04790	-	4	+	803953	817770	19.654364	14.721712	15.391150
ostta04g04820	-	4	-	817882	820712	205.626907	154.020767	161.024521
ostta04g04830	-	4	+	821069	822750	191.357239	143.332352	149.850067
ostta04g04840	-	4	-	822798	823874	184.749146	138.382690	144.675339
ostta04g04850	-	4	-	824030	826090	60.746723	45.501133	47.570194
ostta04g04860	-	4	+	826332	828653	45.735142	34.257004	35.814762
ostta04g04870	-	4	+	828836	829944	2213.746582	1658.163086	1733.564453
ostta04g04880	-	4	-	830136	830915	36.717949	27.502853	28.753483
ostta04g04890	-	4	-	831066	831779	121.270309	90.835129	94.965652
ostta04g04900	-	4	+	831932	833446	18.260065	13.677340	14.299288
ostta04g04910	-	4	-	833502	834119	349.555023	261.827271	273.733276
ostta04g04920	-	4	-	834404	837169	21.636660	16.206512	16.943466
ostta04g04930	-	4	+	837451	838284	57.070744	42.747711	44.691570
ostta04g04940	-	4	-	838338	839684	33.529324	25.114477	26.256502
ostta04g04950	-	4	+	839786	841252	42.759373	32.028061	33.484467
ostta04g04960	-	4	-	841305	842993	62.143871	46.547638	48.664288
ostta04g04970	-	4	+	843239	844328	128.830490	96.497932	100.885956
ostta04g04980	-	4	-	844366	845400	180.391312	135.118546	141.262756
ostta04g04990	-	4	-	845456	845842	53.664082	40.196018	42.023842
ostta04g05000	-	4	-	846130	846828	103.628036	77.620529	81.150154
ostta04g05010	-	4	+	847944	849594	438.145020	328.183868	343.107300
ostta04g05020	-	4	-	849896	850459	1424.835449	1067.244873	1115.775391
ostta04g05030	-	4	+	850749	851559	2409.128418	1804.510132	1886.566040
ostta04g05040	-	4	-	851650	854739	58.107765	43.524471	45.503651
ostta04g05050	-	4	+	855159	856718	246.351929	184.525040	192.915909
ostta04g05060	-	4	+	856922	857610	68.242424	51.115639	53.440006
ostta04g05070	-	4	-	857744	858214	153.014862	114.612755	119.824516
ostta04g05080	-	4	+	858339	859283	58.277248	43.651421	45.636372
ostta04g05090	-	4	+	859379	859816	138.106384	103.445862	108.149826
ostta04g05100	-	4	+	859983	860315	73.081085	54.739941	57.229118
ostta04g05110	-	4	-	860376	862610	43.207157	32.363464	33.835121
ostta04g05120	-	4	+	862655	863590	64.131409	48.036362	50.220707
ostta04g05130	-	4	-	863631	865787	97.073250	72.710800	76.017159
ostta04g05140	-	4	+	865846	867438	282.568726	211.652512	221.276947
ostta04g05150	-	4	-	867579	868659	11.175703	8.370939	8.751589
ostta04g05160	-	4	+	868887	869765	117.431175	87.959496	91.959259
ostta04g05170	-	4	-	869829	870743	30.618580	22.934240	23.977125
ostta04g05180	-	4	+	870942	871526	38.558975	28.881836	30.195175
ostta04g05190	-	4	-	871620	872915	83.243835	62.352150	65.187469
ostta04g05200	-	4	+	873285	873857	116.938919	87.590782	91.573776
ostta04g05210	-	4	-	873967	875294	18.616785	13.944534	14.578631
ostta04g05220	-	4	-	875673	878219	31.924618	23.912502	24.999870
ostta04g05230	-	4	+	878365	880083	26.270506	19.677402	20.572189
ostta04g05240	-	4	+	880416	881549	374.993866	280.881744	293.654205
ostta04g05250	-	4	+	881773	882897	72.404442	54.233116	56.699242
ostta04g05260	-	4	-	882964	884715	81.122719	60.763371	63.526447
ostta04g05270	-	4	-	884988	885251	33.670456	25.220188	26.367022
ostta04g05280	-	4	+	886698	888873	202.592651	151.748016	158.648422
ostta04g05300	-	4	-	889464	890258	249.977356	187.240601	195.754944
ostta04g05310	-	4	+	890787	891461	69.296295	51.905018	54.265285
ostta04g05320	-	4	+	891638	893183	6.911384	5.176836	5.412241
ostta04g05330	-	4	-	893259	896324	22.650522	16.965925	17.737413
ostta04g05340	-	4	+	896383	897138	98.977516	74.137146	77.508377
ostta04g05350	-	4	-	897219	897395	146.864410	110.005882	115.008156
ostta04g05360	-	4	+	897660	898280	1388.742310	1040.209961	1087.511108
ostta04g05370	-	4	+	898524	901130	0.919064	0.688407	0.719710
ostta04g05380	-	4	+	901432	905916	22.779711	17.062693	17.838579
ostta04g05390	-	4	+	906092	906229	93.949272	70.370842	73.570801
ostta04g05400	-	4	-	906348	907919	74.633591	55.902817	58.444870
ostta04g05410	-	4	+	908067	909848	50.236252	37.628471	39.339542
ostta04g05420	-	4	-	909889	911163	25.452549	19.064728	19.931654
ostta04g05430	-	4	+	911265	912677	46.554848	34.870991	36.456669
ostta04g05440	-	4	-	912954	913268	516.079346	386.559021	404.136932
ostta04g05450	-	4	+	913545	917516	32.896526	24.640493	25.760963
ostta04g05460	-	4	-	917587	918405	53.300365	39.923588	41.739017
ostta04g05470	-	4	+	918746	925767	99.582123	74.590019	77.981834
ostta04g05480	-	4	-	925968	926672	62.503548	46.817047	48.945946
ostta04g05490	-	4	-	926905	930384	62.333332	46.689552	48.812653
ostta04g05500	-	4	+	930823	932850	42.098125	31.532770	32.966648
ostta04g05510	-	4	-	932904	934853	61.092113	45.759842	47.840664
ostta04g05530	-	4	-	935084	936148	44.248825	33.143707	34.650841
ostta04g05540	-	4	+	936261	937034	66.581406	49.871487	52.139278
ostta04g05550	-	4	+	937122	937559	88.828766	66.535431	69.560982
ostta04g05560	-	4	-	937712	938269	165.793884	124.184631	129.831650
ostta04g05570	-	4	+	938394	939743	108.080002	80.955193	84.636444
ostta04g05580	-	4	-	939877	941259	2.222636	1.664822	1.740526
ostta04g05590	-	4	-	942561	942773	2.631162	1.970820	2.060438
ostta04g05600	-	4	-	943016	944896	0.131313	0.098357	0.102830
ostta05g00010	-	5	-	208	1185	32.254601	24.159672	25.258278
ostta05g00020	-	5	+	1264	2472	43.558311	32.626492	34.110107
ostta05g00030	-	5	-	2506	4383	60.960064	45.660931	47.737259
ostta05g00040	-	5	+	4444	6663	30.774324	23.050900	24.099087
ostta05g00050	-	5	-	6750	8909	35.924999	26.908911	28.132534
ostta05g00060	-	5	+	9043	9690	72.868828	54.580956	57.062897
ostta05g00070	-	5	-	9801	12254	100.118172	74.991539	78.401604
ostta05g00075	-	5	-	12718	13470	201.710495	151.087265	157.957611
ostta05g00080	-	5	+	13753	15126	87.545120	65.573936	68.555771
ostta05g00090	-	5	-	15196	16668	79.252548	59.362553	62.061935
ostta05g00100	-	5	+	17301	18590	58.364342	43.716656	45.704571
ostta05g00110	-	5	-	18943	19788	2027.331055	1518.532227	1587.584106
ostta05g00120	-	5	+	20208	20408	171.611938	128.542526	134.387711
ostta05g00130	-	5	-	20529	21140	93.411766	69.968231	73.149887
ostta05g00140	-	5	+	21455	22348	157.572708	118.026726	123.393715
ostta05g00150	-	5	-	22399	23475	81.900650	61.346062	64.135635
ostta05g00160	-	5	+	23910	27272	23.460897	17.572920	18.372011
ostta05g00170	-	5	-	27347	28339	44.732124	33.505714	35.029308
ostta05g00180	-	5	+	28528	30363	58.172657	43.573078	45.554466
ostta05g00190	-	5	+	30534	31844	144.562927	108.282005	113.205887
ostta05g00200	-	5	-	32052	33974	67.744667	50.742802	53.050217
ostta05g00210	-	5	+	34297	35085	84.476555	63.275490	66.152802
ostta05g00220	-	5	-	35162	36139	237.286301	177.734604	185.816696
ostta05g00225	-	5	-	36295	36675	92.719162	69.449455	72.607513
ostta05g00230	-	5	-	36772	37890	226.200180	169.430771	177.135254
ostta05g00240	-	5	-	38184	39104	176.945908	132.537827	138.564697
ostta05g00250	-	5	+	39228	41351	185.440216	138.900330	145.216507
ostta05g00260	-	5	+	41468	42526	69.447594	52.018345	54.383762
ostta05g00270	-	5	+	42781	44460	59.793453	44.787102	46.823696
ostta05g00280	-	5	+	44602	45949	135.265366	101.317841	105.925041
ostta05g00290	-	5	-	45826	46521	432.257599	323.774017	338.496918
ostta05g00300	-	5	+	46640	47176	141.665100	106.111450	110.936623
ostta05g00310	-	5	-	47348	49117	29.990961	22.464136	23.485643
ostta05g00320	-	5	+	49651	49989	114.775810	85.970551	89.879868
ostta05g00330	-	5	-	50051	52282	32.460575	24.313951	25.419575
ostta05g00340	-	5	+	52725	53726	85.627747	64.137772	67.054291
ostta05g00350	-	5	-	53815	54729	78.042625	58.456287	61.114452
ostta05g00360	-	5	-	54823	55668	84.640663	63.398415	66.281319
ostta05g00370	-	5	+	55886	57034	41.823322	31.326933	32.751457
ostta05g00380	-	5	+	57291	58895	39.334579	29.462790	30.802544
ostta05g00390	-	5	+	59128	59949	61.681267	46.201134	48.302029
ostta05g00400	-	5	-	59989	61011	81.906158	61.350185	64.139954
ostta05g00410	-	5	-	61117	62460	194.432297	145.635666	152.258133
ostta05g00420	-	5	+	63168	64049	40.531746	30.359503	31.740032
ostta05g00430	-	5	+	64259	64720	86.476189	64.773277	67.718704
ostta05g00440	-	5	-	64809	65660	15.035212	11.261828	11.773934
ostta05g00450	-	5	+	66102	67490	154.410370	115.658035	120.917320
ostta05g00460	-	5	-	67540	69807	50.544529	37.859379	39.580948
ostta05g00470	-	5	-	70158	71405	376.090149	281.702911	294.512695
ostta05g00480	-	5	+	72155	74601	62.684280	46.952419	49.087475
ostta05g00490	-	5	-	74663	76396	129.333328	96.874573	101.279724
ostta05g00500	-	5	+	76667	77935	99.288414	74.370026	77.751831
ostta05g00510	-	5	+	78098	78370	17.014652	12.744489	13.324016
ostta05g00520	-	5	-	78428	79069	262.842682	196.877106	205.829666
ostta05g00530	-	5	+	79141	80304	59.606529	44.647091	46.677319
ostta05g00540	-	5	+	80342	81148	82.091698	61.489162	64.285240
ostta05g00550	-	5	+	81224	82037	91.486115	68.525864	71.641922
ostta05g00560	-	5	-	82079	83731	76.054443	56.967079	59.557526
ostta05g00570	-	5	-	84121	85452	29.813063	22.330885	23.346331
ostta05g00580	-	5	+	85651	86485	8.641026	6.472390	6.766707
ostta05g00590	-	5	-	86521	87003	192.668716	144.314682	150.877075
ostta05g00600	-	5	-	87075	89285	32.220261	24.133949	25.231386
ostta05g00610	-	5	+	89605	91473	221.611008	165.993332	173.541519
ostta05g00620	-	5	+	91572	91871	53.279995	39.908325	41.723068
ostta05g00630	-	5	-	92003	93346	74.826630	56.047405	58.596039
ostta05g00640	-	5	+	93480	97541	48.415558	36.264717	37.913773
ostta05g00650	-	5	-	97612	98346	27.965986	20.947369	21.899904
ostta05g00660	-	5	+	98431	99327	64.333336	48.187614	50.378838
ostta05g00670	-	5	-	99395	100813	60.064835	44.990376	47.036213
ostta05g00680	-	5	+	101026	102171	127.494766	95.497437	99.839966
ostta05g00690	-	5	-	102297	102868	225.450760	168.869431	176.548386
ostta05g00700	-	5	+	102940	103248	46.844662	35.088066	36.683617
ostta05g00710	-	5	-	103319	104083	49.180393	36.837601	38.512707
ostta05g00720	-	5	-	104147	105697	180.714905	135.360916	141.516159
ostta05g00730	-	5	+	105756	107000	49.806427	37.306519	39.002949
ostta05g00740	-	5	+	107059	107850	18.599747	13.931773	14.565288
ostta05g00750	-	5	+	107928	109625	60.663723	45.438961	47.505199
ostta05g00760	-	5	+	109921	110214	1158.156494	867.494263	906.941589
ostta05g00770	-	5	-	110292	112051	94.585426	70.847343	74.068962
ostta05g00780	-	5	+	112144	113499	49.172565	36.831738	38.506577
ostta05g00790	-	5	-	113543	114439	84.373466	63.198273	66.072075
ostta05g00800	-	5	+	115081	115684	1000.957397	749.747375	783.840393
ostta05g00810	-	5	-	115771	118095	25.539785	19.130070	19.999969
ostta05g00820	-	5	+	118402	123096	0.042173	0.031589	0.033025
ostta05g00830	-	5	+	123884	124543	24.483334	18.338757	19.172670
ostta05g00840	-	5	+	124747	126119	167.749237	125.649246	131.362869
ostta05g00850	-	5	+	126317	128002	45.536774	34.108418	35.659424
ostta05g00860	-	5	+	128135	128814	29.318918	21.960756	22.959372
ostta05g00870	-	5	+	129010	129576	28.860670	21.617514	22.600523
ostta05g00880	-	5	+	129650	130702	45.448242	34.042107	35.590096
ostta05g00890	-	5	-	130765	131759	156.544327	117.256424	122.588402
